student,date,effortScore,class,acPercentile
Tess Malycon,09/08/2021,65,Music,0.89
Tess Malycon,10/08/2021,72,Music,0.9
Tess Malycon,11/08/2021,79,Music,0.91
Tess Malycon,12/08/2021,87,Music,0.91
Emilie Bessell,01/08/2021,72,Music,0.82
Emilie Bessell,02/08/2021,14,Music,0.83
Emilie Bessell,03/08/2021,21,Music,0.84
Emilie Bessell,04/08/2021,29,Music,0.85
Emilie Bessell,05/08/2021,36,Music,0.86
Emilie Bessell,06/08/2021,43,Music,0.87
Emilie Bessell,07/08/2021,50,Music,0.87
Emilie Bessell,08/08/2021,58,Music,0.88
Emilie Bessell,09/08/2021,65,Music,0.89
Emilie Bessell,10/08/2021,72,Music,0.9
Emilie Bessell,11/08/2021,79,Music,0.91
Emilie Bessell,12/08/2021,87,Music,0.92
Josephine Simpson,01/08/2021,72,Music,0.83
Josephine Simpson,02/08/2021,14,Music,0.84
Josephine Simpson,03/08/2021,21,Music,0.84
Josephine Simpson,04/08/2021,29,Music,0.85
Josephine Simpson,05/08/2021,36,Music,0.86
Josephine Simpson,06/08/2021,43,Music,0.87
Josephine Simpson,07/08/2021,50,Music,0.88
Josephine Simpson,08/08/2021,58,Music,0.89
Josephine Simpson,09/08/2021,65,Music,0.9
Josephine Simpson,10/08/2021,72,Music,0.91
Josephine Simpson,11/08/2021,79,Music,0.92
Josephine Simpson,12/08/2021,87,Music,0.93
Charlotte Perikic,01/08/2021,72,Music,0.83
Charlotte Perikic,02/08/2021,14,Music,0.84
Charlotte Perikic,03/08/2021,21,Music,0.85
Charlotte Perikic,04/08/2021,29,Music,0.86
Charlotte Perikic,05/08/2021,36,Music,0.87
Charlotte Perikic,06/08/2021,43,Music,0.88
Charlotte Perikic,07/08/2021,50,Music,0.89
Charlotte Perikic,08/08/2021,58,Music,0.9
Charlotte Perikic,09/08/2021,65,Music,0.9
Charlotte Perikic,10/08/2021,72,Music,0.91
Charlotte Perikic,11/08/2021,79,Music,0.92
Charlotte Perikic,12/08/2021,87,Music,0.93
Emily Colvin,01/08/2021,72,Music,0.84
Emily Colvin,02/08/2021,14,Music,0.85
Emily Colvin,03/08/2021,21,Music,0.86
Emily Colvin,04/08/2021,29,Music,0.87
Emily Colvin,05/08/2021,36,Music,0.87
Emily Colvin,06/08/2021,43,Music,0.88
Emily Colvin,07/08/2021,50,Music,0.89
Emily Colvin,08/08/2021,58,Music,0.9
Emily Colvin,09/08/2021,65,Music,0.91
Emily Colvin,10/08/2021,72,Music,0.92
Emily Colvin,11/08/2021,79,Music,0.93
Emily Colvin,12/08/2021,87,Music,0.94
Daniel Close,01/08/2021,72,Music,0.84
Daniel Close,02/08/2021,14,Music,0.85
Daniel Close,03/08/2021,21,Music,0.86
Daniel Close,04/08/2021,29,Music,0.87
Daniel Close,05/08/2021,36,Music,0.88
Daniel Close,06/08/2021,43,Music,0.89
Daniel Close,07/08/2021,50,Music,0.9
Daniel Close,08/08/2021,58,Music,0.91
Daniel Close,09/08/2021,65,Music,0.92
Daniel Close,10/08/2021,72,Music,0.93
Daniel Close,11/08/2021,79,Music,0.94
Daniel Close,12/08/2021,87,Music,0.94
Ashley Walton,01/08/2021,72,Music,0.85
Ashley Walton,02/08/2021,14,Music,0.86
Ashley Walton,03/08/2021,21,Music,0.87
Ashley Walton,04/08/2021,29,Music,0.88
Ashley Walton,05/08/2021,36,Music,0.89
Ashley Walton,06/08/2021,43,Music,0.9
Ashley Walton,07/08/2021,50,Music,0.9
Ashley Walton,08/08/2021,58,Music,0.91
Ashley Walton,09/08/2021,65,Music,0.92
Ashley Walton,10/08/2021,72,Music,0.93
Ashley Walton,11/08/2021,79,Music,0.94
Ashley Walton,12/08/2021,87,Music,0.95
Michelle Jordi,01/08/2021,72,Music,0.86
Michelle Jordi,02/08/2021,14,Music,0.87
Michelle Jordi,03/08/2021,21,Music,0.87
Michelle Jordi,04/08/2021,29,Music,0.88
Michelle Jordi,05/08/2021,36,Music,0.89
Michelle Jordi,06/08/2021,43,Music,0.9
Michelle Jordi,07/08/2021,50,Music,0.91
Michelle Jordi,08/08/2021,58,Music,0.92
Michelle Jordi,09/08/2021,65,Music,0.93
Michelle Jordi,10/08/2021,72,Music,0.94
Michelle Jordi,11/08/2021,79,Music,0.95
Michelle Jordi,12/08/2021,87,Music,0.96
Alexander Verschoor,01/08/2021,72,Music,0.86
Alexander Verschoor,02/08/2021,14,Music,0.87
Alexander Verschoor,03/08/2021,21,Music,0.88
Alexander Verschoor,04/08/2021,29,Music,0.89
Alexander Verschoor,05/08/2021,36,Music,0.9
Alexander Verschoor,06/08/2021,43,Music,0.91
Alexander Verschoor,07/08/2021,50,Music,0.92
Alexander Verschoor,08/08/2021,58,Music,0.93
Alexander Verschoor,09/08/2021,65,Music,0.93
Alexander Verschoor,10/08/2021,72,Music,0.94
Alexander Verschoor,11/08/2021,79,Music,0.95
Alexander Verschoor,12/08/2021,87,Music,0.96
Georgia Verschoor,01/08/2021,72,Music,0.87
Georgia Verschoor,02/08/2021,14,Music,0.88
Georgia Verschoor,03/08/2021,21,Music,0.89
Georgia Verschoor,04/08/2021,29,Music,0.9
Georgia Verschoor,05/08/2021,36,Music,0.9
Georgia Verschoor,06/08/2021,43,Music,0.91
Georgia Verschoor,07/08/2021,50,Music,0.92
Georgia Verschoor,08/08/2021,58,Music,0.93
Georgia Verschoor,09/08/2021,65,Music,0.94
Georgia Verschoor,10/08/2021,72,Music,0.95
Georgia Verschoor,11/08/2021,79,Music,0.96
Georgia Verschoor,12/08/2021,87,Music,0.97
Zachary Braden,01/08/2021,42,Music,0.42
Zachary Braden,02/08/2021,43,Music,0.43
Zachary Braden,03/08/2021,44,Music,0.44
Zachary Braden,04/08/2021,45,Music,0.45
Zachary Braden,05/08/2021,46,Music,0.46
Zachary Braden,06/08/2021,47,Music,0.47
Zachary Braden,07/08/2021,48,Music,0.48
Zachary Braden,08/08/2021,49,Music,0.49
Zachary Braden,09/08/2021,50,Music,0.5
Zachary Braden,10/08/2021,51,Music,0.51
Zachary Braden,11/08/2021,52,Music,0.52
Zachary Braden,12/08/2021,53,Music,0.53
