student,date,effortScore,class,acPercentile
Lachlan Taylor,08/08/2021,29,Music,0.29
Lachlan Taylor,09/08/2021,30,Music,0.3
Lachlan Taylor,10/08/2021,31,Music,0.31
Lachlan Taylor,11/08/2021,32,Music,0.32
Lachlan Taylor,12/08/2021,33,Music,0.33
Natasha Richardson,01/08/2021,23,Music,0.23
Natasha Richardson,02/08/2021,24,Music,0.24
Natasha Richardson,03/08/2021,25,Music,0.25
Natasha Richardson,04/08/2021,26,Music,0.26
Natasha Richardson,05/08/2021,27,Music,0.27
Natasha Richardson,06/08/2021,28,Music,0.28
Natasha Richardson,07/08/2021,29,Music,0.29
Natasha Richardson,08/08/2021,30,Music,0.3
Natasha Richardson,09/08/2021,31,Music,0.31
Natasha Richardson,10/08/2021,32,Music,0.32
Natasha Richardson,11/08/2021,33,Music,0.33
Natasha Richardson,12/08/2021,34,Music,0.34
Roxy Quinn,01/08/2021,24,Music,0.24
Roxy Quinn,02/08/2021,25,Music,0.25
Roxy Quinn,03/08/2021,26,Music,0.26
Roxy Quinn,04/08/2021,27,Music,0.27
Roxy Quinn,05/08/2021,28,Music,0.28
Roxy Quinn,06/08/2021,29,Music,0.29
Roxy Quinn,07/08/2021,30,Music,0.3
Roxy Quinn,08/08/2021,31,Music,0.31
Roxy Quinn,09/08/2021,32,Music,0.32
Roxy Quinn,10/08/2021,33,Music,0.33
Roxy Quinn,11/08/2021,34,Music,0.34
Roxy Quinn,12/08/2021,35,Music,0.35
Aidan Allen,01/08/2021,25,Music,0.25
Aidan Allen,02/08/2021,26,Music,0.26
Aidan Allen,03/08/2021,27,Music,0.27
Aidan Allen,04/08/2021,28,Music,0.28
Aidan Allen,05/08/2021,29,Music,0.29
Aidan Allen,06/08/2021,30,Music,0.3
Aidan Allen,07/08/2021,31,Music,0.31
Aidan Allen,08/08/2021,32,Music,0.32
Aidan Allen,09/08/2021,33,Music,0.33
Aidan Allen,10/08/2021,34,Music,0.34
Aidan Allen,11/08/2021,35,Music,0.35
Aidan Allen,12/08/2021,36,Music,0.36
Sophie Hilliar,01/08/2021,26,Music,0.26
Sophie Hilliar,02/08/2021,27,Music,0.27
Sophie Hilliar,03/08/2021,28,Music,0.28
Sophie Hilliar,04/08/2021,29,Music,0.29
Sophie Hilliar,05/08/2021,30,Music,0.3
Sophie Hilliar,06/08/2021,31,Music,0.31
Sophie Hilliar,07/08/2021,32,Music,0.32
Sophie Hilliar,08/08/2021,33,Music,0.33
Sophie Hilliar,09/08/2021,34,Music,0.34
Sophie Hilliar,10/08/2021,35,Music,0.35
Sophie Hilliar,11/08/2021,36,Music,0.36
Sophie Hilliar,12/08/2021,37,Music,0.37
Olivia Hatch,01/08/2021,27,Music,0.27
Olivia Hatch,02/08/2021,28,Music,0.28
Olivia Hatch,03/08/2021,29,Music,0.29
Olivia Hatch,04/08/2021,30,Music,0.3
Olivia Hatch,05/08/2021,31,Music,0.31
Olivia Hatch,06/08/2021,32,Music,0.32
Olivia Hatch,07/08/2021,33,Music,0.33
Olivia Hatch,08/08/2021,34,Music,0.34
Olivia Hatch,09/08/2021,35,Music,0.35
Olivia Hatch,10/08/2021,36,Music,0.36
Olivia Hatch,11/08/2021,37,Music,0.37
Olivia Hatch,12/08/2021,38,Music,0.38
Jacques Michael,01/08/2021,28,Music,0.28
Jacques Michael,02/08/2021,29,Music,0.29
Jacques Michael,03/08/2021,30,Music,0.3
Jacques Michael,04/08/2021,31,Music,0.31
Jacques Michael,05/08/2021,32,Music,0.32
Jacques Michael,06/08/2021,33,Music,0.33
Jacques Michael,07/08/2021,34,Music,0.34
Jacques Michael,08/08/2021,35,Music,0.35
Jacques Michael,09/08/2021,36,Music,0.36
Jacques Michael,10/08/2021,37,Music,0.37
Jacques Michael,11/08/2021,38,Music,0.38
Jacques Michael,12/08/2021,39,Music,0.39
Lachlan Macourt,01/08/2021,29,Music,0.29
Lachlan Macourt,02/08/2021,30,Music,0.3
Lachlan Macourt,03/08/2021,31,Music,0.31
Lachlan Macourt,04/08/2021,32,Music,0.32
Lachlan Macourt,05/08/2021,33,Music,0.33
Lachlan Macourt,06/08/2021,34,Music,0.34
Lachlan Macourt,07/08/2021,35,Music,0.35
Lachlan Macourt,08/08/2021,36,Music,0.36
Lachlan Macourt,09/08/2021,37,Music,0.37
Lachlan Macourt,10/08/2021,38,Music,0.38
Lachlan Macourt,11/08/2021,39,Music,0.39
Lachlan Macourt,12/08/2021,40,Music,0.4
Lachlan Roland-Kenn,01/08/2021,30,Music,0.3
Lachlan Roland-Kenn,02/08/2021,31,Music,0.31
Lachlan Roland-Kenn,03/08/2021,32,Music,0.32
Lachlan Roland-Kenn,04/08/2021,33,Music,0.33
Lachlan Roland-Kenn,05/08/2021,34,Music,0.34
Lachlan Roland-Kenn,06/08/2021,35,Music,0.35
Lachlan Roland-Kenn,07/08/2021,36,Music,0.36
Lachlan Roland-Kenn,08/08/2021,37,Music,0.37
Lachlan Roland-Kenn,09/08/2021,38,Music,0.38
Lachlan Roland-Kenn,10/08/2021,39,Music,0.39
Lachlan Roland-Kenn,11/08/2021,40,Music,0.4
Lachlan Roland-Kenn,12/08/2021,41,Music,0.41
Sunday Stephens,01/08/2021,31,Music,0.31
Sunday Stephens,02/08/2021,32,Music,0.32
Sunday Stephens,03/08/2021,33,Music,0.33
Sunday Stephens,04/08/2021,34,Music,0.34
Sunday Stephens,05/08/2021,35,Music,0.35
Sunday Stephens,06/08/2021,36,Music,0.36
Sunday Stephens,07/08/2021,37,Music,0.37
Sunday Stephens,08/08/2021,38,Music,0.38
Sunday Stephens,09/08/2021,39,Music,0.39
Sunday Stephens,10/08/2021,40,Music,0.4
Sunday Stephens,11/08/2021,41,Music,0.41
Sunday Stephens,12/08/2021,42,Music,0.42
Alexander Kourakis,01/08/2021,32,Music,0.32
Alexander Kourakis,02/08/2021,33,Music,0.33
Alexander Kourakis,03/08/2021,34,Music,0.34
Alexander Kourakis,04/08/2021,35,Music,0.35
Alexander Kourakis,05/08/2021,36,Music,0.36
Alexander Kourakis,06/08/2021,37,Music,0.37
Alexander Kourakis,07/08/2021,38,Music,0.38
Alexander Kourakis,08/08/2021,39,Music,0.39
Alexander Kourakis,09/08/2021,40,Music,0.4
Alexander Kourakis,10/08/2021,41,Music,0.41
Alexander Kourakis,11/08/2021,42,Music,0.42
Alexander Kourakis,12/08/2021,43,Music,0.43
Samuel Virtue,01/08/2021,33,Music,0.33
Samuel Virtue,02/08/2021,34,Music,0.34
Samuel Virtue,03/08/2021,35,Music,0.35
Samuel Virtue,04/08/2021,36,Music,0.36
Samuel Virtue,05/08/2021,37,Music,0.37
Samuel Virtue,06/08/2021,38,Music,0.38
Samuel Virtue,07/08/2021,39,Music,0.39
Samuel Virtue,08/08/2021,40,Music,0.4
Samuel Virtue,09/08/2021,41,Music,0.41
Samuel Virtue,10/08/2021,42,Music,0.42
Samuel Virtue,11/08/2021,43,Music,0.43
Samuel Virtue,12/08/2021,44,Music,0.44
Poppy Krueger,01/08/2021,34,Music,0.34
Poppy Krueger,02/08/2021,35,Music,0.35
Poppy Krueger,03/08/2021,36,Music,0.36
Poppy Krueger,04/08/2021,37,Music,0.37
Poppy Krueger,05/08/2021,38,Music,0.38
Poppy Krueger,06/08/2021,39,Music,0.39
Poppy Krueger,07/08/2021,40,Music,0.4
Poppy Krueger,08/08/2021,41,Music,0.41
Poppy Krueger,09/08/2021,42,Music,0.42
Poppy Krueger,10/08/2021,43,Music,0.43
Poppy Krueger,11/08/2021,44,Music,0.44
Poppy Krueger,12/08/2021,45,Music,0.45
Thomas Wightwick,01/08/2021,35,Music,0.35
Thomas Wightwick,02/08/2021,36,Music,0.36
Thomas Wightwick,03/08/2021,37,Music,0.37
Thomas Wightwick,04/08/2021,38,Music,0.38
Thomas Wightwick,05/08/2021,39,Music,0.39
Thomas Wightwick,06/08/2021,40,Music,0.4
Thomas Wightwick,07/08/2021,41,Music,0.41
Thomas Wightwick,08/08/2021,42,Music,0.42
Thomas Wightwick,09/08/2021,43,Music,0.43
Thomas Wightwick,10/08/2021,44,Music,0.44
Thomas Wightwick,11/08/2021,45,Music,0.45
Thomas Wightwick,12/08/2021,46,Music,0.46
James Attard,01/08/2021,36,Music,0.36
James Attard,02/08/2021,37,Music,0.37
James Attard,03/08/2021,38,Music,0.38
James Attard,04/08/2021,39,Music,0.39
James Attard,05/08/2021,40,Music,0.4
James Attard,06/08/2021,41,Music,0.41
James Attard,07/08/2021,42,Music,0.42
James Attard,08/08/2021,43,Music,0.43
James Attard,09/08/2021,44,Music,0.44
James Attard,10/08/2021,45,Music,0.45
James Attard,11/08/2021,46,Music,0.46
James Attard,12/08/2021,47,Music,0.47
Rex Brook,01/08/2021,37,Music,0.37
Rex Brook,02/08/2021,38,Music,0.38
Rex Brook,03/08/2021,39,Music,0.39
Rex Brook,04/08/2021,40,Music,0.4
Rex Brook,05/08/2021,41,Music,0.41
Rex Brook,06/08/2021,42,Music,0.42
Rex Brook,07/08/2021,43,Music,0.43
Rex Brook,08/08/2021,44,Music,0.44
Rex Brook,09/08/2021,45,Music,0.45
Rex Brook,10/08/2021,46,Music,0.46
Rex Brook,11/08/2021,47,Music,0.47
Rex Brook,12/08/2021,48,Music,0.48
Awanui Currie,01/08/2021,38,Music,0.38
Awanui Currie,02/08/2021,39,Music,0.39
Awanui Currie,03/08/2021,40,Music,0.4
Awanui Currie,04/08/2021,41,Music,0.41
Awanui Currie,05/08/2021,42,Music,0.42
Awanui Currie,06/08/2021,43,Music,0.43
Awanui Currie,07/08/2021,44,Music,0.44
Awanui Currie,08/08/2021,45,Music,0.45
Awanui Currie,09/08/2021,46,Music,0.46
Awanui Currie,10/08/2021,47,Music,0.47
Awanui Currie,11/08/2021,48,Music,0.48
Awanui Currie,12/08/2021,49,Music,0.49
Elise Lopes De Leao Laguna,01/08/2021,39,Music,0.39
Elise Lopes De Leao Laguna,02/08/2021,40,Music,0.4
Elise Lopes De Leao Laguna,03/08/2021,41,Music,0.41
Elise Lopes De Leao Laguna,04/08/2021,42,Music,0.42
Elise Lopes De Leao Laguna,05/08/2021,43,Music,0.43
Elise Lopes De Leao Laguna,06/08/2021,44,Music,0.44
Elise Lopes De Leao Laguna,07/08/2021,45,Music,0.45
Elise Lopes De Leao Laguna,08/08/2021,46,Music,0.46
Elise Lopes De Leao Laguna,09/08/2021,47,Music,0.47
Elise Lopes De Leao Laguna,10/08/2021,48,Music,0.48
Elise Lopes De Leao Laguna,11/08/2021,49,Music,0.49
Elise Lopes De Leao Laguna,12/08/2021,50,Music,0.5
Patrick Friedlander,01/08/2021,40,Music,0.4
Patrick Friedlander,02/08/2021,41,Music,0.41
Patrick Friedlander,03/08/2021,42,Music,0.42
Patrick Friedlander,04/08/2021,43,Music,0.43
Patrick Friedlander,05/08/2021,44,Music,0.44
Patrick Friedlander,06/08/2021,45,Music,0.45
Patrick Friedlander,07/08/2021,46,Music,0.46
Patrick Friedlander,08/08/2021,47,Music,0.47
Patrick Friedlander,09/08/2021,48,Music,0.48
Patrick Friedlander,10/08/2021,49,Music,0.49
Patrick Friedlander,11/08/2021,50,Music,0.5
Patrick Friedlander,12/08/2021,51,Music,0.51
Oliver Stephens,01/08/2021,41,Music,0.41
Oliver Stephens,02/08/2021,42,Music,0.42
Oliver Stephens,03/08/2021,43,Music,0.43
Oliver Stephens,04/08/2021,44,Music,0.44
Oliver Stephens,05/08/2021,45,Music,0.45
Oliver Stephens,06/08/2021,46,Music,0.46
Oliver Stephens,07/08/2021,47,Music,0.47
Oliver Stephens,08/08/2021,48,Music,0.48
Oliver Stephens,09/08/2021,49,Music,0.49
Oliver Stephens,10/08/2021,50,Music,0.5
Oliver Stephens,11/08/2021,51,Music,0.51
Oliver Stephens,12/08/2021,52,Music,0.52
Ella Banfield,01/08/2021,42,Music,0.42
Ella Banfield,02/08/2021,43,Music,0.43
Ella Banfield,03/08/2021,44,Music,0.44
Ella Banfield,04/08/2021,45,Music,0.45
Ella Banfield,05/08/2021,46,Music,0.46
Ella Banfield,06/08/2021,47,Music,0.47
Ella Banfield,07/08/2021,48,Music,0.48
Ella Banfield,08/08/2021,49,Music,0.49
Ella Banfield,09/08/2021,50,Music,0.5
Ella Banfield,10/08/2021,51,Music,0.51
Ella Banfield,11/08/2021,52,Music,0.52
Ella Banfield,12/08/2021,53,Music,0.53
Philip Hilble,01/08/2021,43,Music,0.43
Philip Hilble,02/08/2021,44,Music,0.44
Philip Hilble,03/08/2021,45,Music,0.45
Philip Hilble,04/08/2021,46,Music,0.46
Philip Hilble,05/08/2021,47,Music,0.47
Philip Hilble,06/08/2021,48,Music,0.48
Philip Hilble,07/08/2021,49,Music,0.49
Philip Hilble,08/08/2021,50,Music,0.5
Philip Hilble,09/08/2021,51,Music,0.51
Philip Hilble,10/08/2021,52,Music,0.52
Philip Hilble,11/08/2021,53,Music,0.53
Philip Hilble,12/08/2021,54,Music,0.54
Maria Argyropoulos,01/08/2021,44,Music,0.44
Maria Argyropoulos,02/08/2021,45,Music,0.45
Maria Argyropoulos,03/08/2021,46,Music,0.46
Maria Argyropoulos,04/08/2021,47,Music,0.47
Maria Argyropoulos,05/08/2021,48,Music,0.48
Maria Argyropoulos,06/08/2021,49,Music,0.49
Maria Argyropoulos,07/08/2021,50,Music,0.5
Maria Argyropoulos,08/08/2021,51,Music,0.51
Maria Argyropoulos,09/08/2021,52,Music,0.52
Maria Argyropoulos,10/08/2021,53,Music,0.53
Maria Argyropoulos,11/08/2021,54,Music,0.54
Maria Argyropoulos,12/08/2021,55,Music,0.55
Dan Feng Zhao,01/08/2021,45,Music,0.45
Dan Feng Zhao,02/08/2021,46,Music,0.46
Dan Feng Zhao,03/08/2021,47,Music,0.47
Dan Feng Zhao,04/08/2021,48,Music,0.48
Dan Feng Zhao,05/08/2021,49,Music,0.49
Dan Feng Zhao,06/08/2021,50,Music,0.5
Dan Feng Zhao,07/08/2021,51,Music,0.51
Dan Feng Zhao,08/08/2021,52,Music,0.52
Dan Feng Zhao,09/08/2021,53,Music,0.53
Dan Feng Zhao,10/08/2021,54,Music,0.54
Dan Feng Zhao,11/08/2021,55,Music,0.55
Dan Feng Zhao,12/08/2021,56,Music,0.56
Lara Dempsey,01/08/2021,46,Music,0.46
Lara Dempsey,02/08/2021,47,Music,0.47
Lara Dempsey,03/08/2021,48,Music,0.48
Lara Dempsey,04/08/2021,49,Music,0.49
Lara Dempsey,05/08/2021,50,Music,0.5
Lara Dempsey,06/08/2021,51,Music,0.51
Lara Dempsey,07/08/2021,52,Music,0.52
Lara Dempsey,08/08/2021,53,Music,0.53
Lara Dempsey,09/08/2021,54,Music,0.54
Lara Dempsey,10/08/2021,55,Music,0.55
Lara Dempsey,11/08/2021,56,Music,0.56
Lara Dempsey,12/08/2021,57,Music,0.57
Xavier Field,01/08/2021,47,Music,0.47
Xavier Field,02/08/2021,48,Music,0.48
Xavier Field,03/08/2021,49,Music,0.49
Xavier Field,04/08/2021,50,Music,0.5
Xavier Field,05/08/2021,51,Music,0.51
Xavier Field,06/08/2021,52,Music,0.52
Xavier Field,07/08/2021,53,Music,0.53
Xavier Field,08/08/2021,54,Music,0.54
Xavier Field,09/08/2021,55,Music,0.55
Xavier Field,10/08/2021,56,Music,0.56
Xavier Field,11/08/2021,57,Music,0.57
Xavier Field,12/08/2021,58,Music,0.58
Faith Oosthuizen,01/08/2021,48,Music,0.48
Faith Oosthuizen,02/08/2021,49,Music,0.49
Faith Oosthuizen,03/08/2021,50,Music,0.5
Faith Oosthuizen,04/08/2021,51,Music,0.51
Faith Oosthuizen,05/08/2021,52,Music,0.52
Faith Oosthuizen,06/08/2021,53,Music,0.53
Faith Oosthuizen,07/08/2021,54,Music,0.54
Faith Oosthuizen,08/08/2021,55,Music,0.55
Faith Oosthuizen,09/08/2021,56,Music,0.56
Faith Oosthuizen,10/08/2021,57,Music,0.57
Faith Oosthuizen,11/08/2021,58,Music,0.58
Faith Oosthuizen,12/08/2021,59,Music,0.59
Ophelia Jackson,01/08/2021,49,Music,0.49
Ophelia Jackson,02/08/2021,50,Music,0.5
Ophelia Jackson,03/08/2021,51,Music,0.51
Ophelia Jackson,04/08/2021,52,Music,0.52
Ophelia Jackson,05/08/2021,53,Music,0.53
Ophelia Jackson,06/08/2021,54,Music,0.54
Ophelia Jackson,07/08/2021,55,Music,0.55
Ophelia Jackson,08/08/2021,56,Music,0.56
Ophelia Jackson,09/08/2021,57,Music,0.57
Ophelia Jackson,10/08/2021,58,Music,0.58
Ophelia Jackson,11/08/2021,59,Music,0.59
Ophelia Jackson,12/08/2021,60,Music,0.6
Alexander Ewin,01/08/2021,50,Music,0.5
Alexander Ewin,02/08/2021,51,Music,0.51
Alexander Ewin,03/08/2021,52,Music,0.52
Alexander Ewin,04/08/2021,53,Music,0.53
Alexander Ewin,05/08/2021,54,Music,0.54
Alexander Ewin,06/08/2021,55,Music,0.55
Alexander Ewin,07/08/2021,56,Music,0.56
Alexander Ewin,08/08/2021,57,Music,0.57
Alexander Ewin,09/08/2021,58,Music,0.58
Alexander Ewin,10/08/2021,59,Music,0.59
Alexander Ewin,11/08/2021,60,Music,0.6
Alexander Ewin,12/08/2021,61,Music,0.61
Renata Ferreira,01/08/2021,51,Music,0.51
Renata Ferreira,02/08/2021,52,Music,0.52
Renata Ferreira,03/08/2021,53,Music,0.53
Renata Ferreira,04/08/2021,54,Music,0.54
Renata Ferreira,05/08/2021,55,Music,0.55
Renata Ferreira,06/08/2021,56,Music,0.56
Renata Ferreira,07/08/2021,57,Music,0.57
Renata Ferreira,08/08/2021,58,Music,0.58
Renata Ferreira,09/08/2021,59,Music,0.59
Renata Ferreira,10/08/2021,60,Music,0.6
Renata Ferreira,11/08/2021,61,Music,0.61
Renata Ferreira,12/08/2021,62,Music,0.62
Austin Stapleton,01/08/2021,52,Music,0.52
Austin Stapleton,02/08/2021,53,Music,0.53
Austin Stapleton,03/08/2021,54,Music,0.54
Austin Stapleton,04/08/2021,55,Music,0.55
Austin Stapleton,05/08/2021,56,Music,0.56
Austin Stapleton,06/08/2021,57,Music,0.57
Austin Stapleton,07/08/2021,58,Music,0.58
Austin Stapleton,08/08/2021,59,Music,0.59
Austin Stapleton,09/08/2021,60,Music,0.6
Austin Stapleton,10/08/2021,61,Music,0.61
Austin Stapleton,11/08/2021,62,Music,0.62
Austin Stapleton,12/08/2021,63,Music,0.63
Tamis Hunter,01/08/2021,53,Music,0.53
Tamis Hunter,02/08/2021,54,Music,0.54
Tamis Hunter,03/08/2021,55,Music,0.55
Tamis Hunter,04/08/2021,56,Music,0.56
Tamis Hunter,05/08/2021,57,Music,0.57
Tamis Hunter,06/08/2021,58,Music,0.58
Tamis Hunter,07/08/2021,59,Music,0.59
Tamis Hunter,08/08/2021,60,Music,0.6
Tamis Hunter,09/08/2021,61,Music,0.61
Tamis Hunter,10/08/2021,62,Music,0.62
Tamis Hunter,11/08/2021,63,Music,0.63
Tamis Hunter,12/08/2021,64,Music,0.64
Madeleine Howard,01/08/2021,54,Music,0.54
Madeleine Howard,02/08/2021,55,Music,0.55
Madeleine Howard,03/08/2021,56,Music,0.56
Madeleine Howard,04/08/2021,57,Music,0.57
Madeleine Howard,05/08/2021,58,Music,0.58
Madeleine Howard,06/08/2021,59,Music,0.59
Madeleine Howard,07/08/2021,60,Music,0.6
Madeleine Howard,08/08/2021,61,Music,0.61
Madeleine Howard,09/08/2021,62,Music,0.62
Madeleine Howard,10/08/2021,63,Music,0.63
Madeleine Howard,11/08/2021,64,Music,0.64
Madeleine Howard,12/08/2021,65,Music,0.65
Max Saper,01/08/2021,55,Music,0.55
Max Saper,02/08/2021,56,Music,0.56
Max Saper,03/08/2021,57,Music,0.57
Max Saper,04/08/2021,58,Music,0.58
Max Saper,05/08/2021,59,Music,0.59
Max Saper,06/08/2021,60,Music,0.6
Max Saper,07/08/2021,61,Music,0.61
Max Saper,08/08/2021,62,Music,0.62
Max Saper,09/08/2021,63,Music,0.63
Max Saper,10/08/2021,64,Music,0.64
Max Saper,11/08/2021,65,Music,0.65
Max Saper,12/08/2021,66,Music,0.66
Jasper Bowman,01/08/2021,56,Music,0.56
Jasper Bowman,02/08/2021,57,Music,0.57
Jasper Bowman,03/08/2021,58,Music,0.58
Jasper Bowman,04/08/2021,59,Music,0.59
Jasper Bowman,05/08/2021,60,Music,0.6
Jasper Bowman,06/08/2021,61,Music,0.61
Jasper Bowman,07/08/2021,62,Music,0.62
Jasper Bowman,08/08/2021,63,Music,0.63
Jasper Bowman,09/08/2021,64,Music,0.64
Jasper Bowman,10/08/2021,65,Music,0.65
Jasper Bowman,11/08/2021,66,Music,0.66
Jasper Bowman,12/08/2021,67,Music,0.67
Alex Tully,01/08/2021,57,Music,0.57
Alex Tully,02/08/2021,58,Music,0.58
Alex Tully,03/08/2021,59,Music,0.59
Alex Tully,04/08/2021,60,Music,0.6
Alex Tully,05/08/2021,61,Music,0.61
Alex Tully,06/08/2021,62,Music,0.62
Alex Tully,07/08/2021,63,Music,0.63
Alex Tully,08/08/2021,64,Music,0.64
Alex Tully,09/08/2021,65,Music,0.65
Alex Tully,10/08/2021,66,Music,0.66
Alex Tully,11/08/2021,67,Music,0.67
Alex Tully,12/08/2021,68,Music,0.68
Yuanqiu He,01/08/2021,58,Music,0.58
Yuanqiu He,02/08/2021,59,Music,0.59
Yuanqiu He,03/08/2021,60,Music,0.6
Yuanqiu He,04/08/2021,61,Music,0.61
Yuanqiu He,05/08/2021,62,Music,0.62
Yuanqiu He,06/08/2021,63,Music,0.63
Yuanqiu He,07/08/2021,64,Music,0.64
Yuanqiu He,08/08/2021,65,Music,0.65
Yuanqiu He,09/08/2021,66,Music,0.66
Yuanqiu He,10/08/2021,67,Music,0.67
Yuanqiu He,11/08/2021,68,Music,0.68
Yuanqiu He,12/08/2021,69,Music,0.69
Phoebe Barnett,01/08/2021,59,Music,0.59
Phoebe Barnett,02/08/2021,60,Music,0.6
Phoebe Barnett,03/08/2021,61,Music,0.61
Phoebe Barnett,04/08/2021,62,Music,0.62
Phoebe Barnett,05/08/2021,63,Music,0.63
Phoebe Barnett,06/08/2021,64,Music,0.64
Phoebe Barnett,07/08/2021,65,Music,0.65
Phoebe Barnett,08/08/2021,66,Music,0.66
Phoebe Barnett,09/08/2021,67,Music,0.67
Phoebe Barnett,10/08/2021,68,Music,0.68
Phoebe Barnett,11/08/2021,69,Music,0.69
Phoebe Barnett,12/08/2021,70,Music,0.7
Finnegan Drew,01/08/2021,60,Music,0.6
Finnegan Drew,02/08/2021,61,Music,0.61
Finnegan Drew,03/08/2021,62,Music,0.62
Finnegan Drew,04/08/2021,63,Music,0.63
Finnegan Drew,05/08/2021,64,Music,0.64
Finnegan Drew,06/08/2021,65,Music,0.65
Finnegan Drew,07/08/2021,66,Music,0.66
Finnegan Drew,08/08/2021,67,Music,0.67
Finnegan Drew,09/08/2021,68,Music,0.68
Finnegan Drew,10/08/2021,69,Music,0.69
Finnegan Drew,11/08/2021,70,Music,0.7
Finnegan Drew,12/08/2021,71,Music,0.71
James Pocknee,01/08/2021,61,Music,0.61
James Pocknee,02/08/2021,62,Music,0.62
James Pocknee,03/08/2021,63,Music,0.63
James Pocknee,04/08/2021,64,Music,0.64
James Pocknee,05/08/2021,65,Music,0.65
James Pocknee,06/08/2021,66,Music,0.66
James Pocknee,07/08/2021,67,Music,0.67
James Pocknee,08/08/2021,68,Music,0.68
James Pocknee,09/08/2021,69,Music,0.69
James Pocknee,10/08/2021,70,Music,0.7
James Pocknee,11/08/2021,71,Music,0.71
James Pocknee,12/08/2021,72,Music,0.72
Zoe Naismith,01/08/2021,62,Music,0.62
Zoe Naismith,02/08/2021,63,Music,0.63
Zoe Naismith,03/08/2021,64,Music,0.64
Zoe Naismith,04/08/2021,65,Music,0.65
Zoe Naismith,05/08/2021,66,Music,0.66
Zoe Naismith,06/08/2021,67,Music,0.67
Zoe Naismith,07/08/2021,68,Music,0.68
Zoe Naismith,08/08/2021,69,Music,0.69
Zoe Naismith,09/08/2021,70,Music,0.7
Zoe Naismith,10/08/2021,71,Music,0.71
Zoe Naismith,11/08/2021,72,Music,0.72
Zoe Naismith,12/08/2021,73,Music,0.73
Jazmin Evans,01/08/2021,63,Music,0.63
Jazmin Evans,02/08/2021,64,Music,0.64
Jazmin Evans,03/08/2021,65,Music,0.65
Jazmin Evans,04/08/2021,66,Music,0.66
Jazmin Evans,05/08/2021,67,Music,0.67
Jazmin Evans,06/08/2021,68,Music,0.68
Jazmin Evans,07/08/2021,69,Music,0.69
Jazmin Evans,08/08/2021,70,Music,0.7
Jazmin Evans,09/08/2021,71,Music,0.71
Jazmin Evans,10/08/2021,72,Music,0.72
Jazmin Evans,11/08/2021,73,Music,0.73
Jazmin Evans,12/08/2021,74,Music,0.74
Sebastien Griffith,01/08/2021,64,Music,0.64
Sebastien Griffith,02/08/2021,65,Music,0.65
Sebastien Griffith,03/08/2021,66,Music,0.66
Sebastien Griffith,04/08/2021,67,Music,0.67
Sebastien Griffith,05/08/2021,68,Music,0.68
Sebastien Griffith,06/08/2021,69,Music,0.69
Sebastien Griffith,07/08/2021,70,Music,0.7
Sebastien Griffith,08/08/2021,71,Music,0.71
Sebastien Griffith,09/08/2021,72,Music,0.72
Sebastien Griffith,10/08/2021,73,Music,0.73
Sebastien Griffith,11/08/2021,74,Music,0.74
Sebastien Griffith,12/08/2021,75,Music,0.75
James Ireland,01/08/2021,65,Music,0.65
James Ireland,02/08/2021,66,Music,0.66
James Ireland,03/08/2021,67,Music,0.67
James Ireland,04/08/2021,68,Music,0.68
James Ireland,05/08/2021,69,Music,0.69
James Ireland,06/08/2021,70,Music,0.7
James Ireland,07/08/2021,71,Music,0.71
James Ireland,08/08/2021,72,Music,0.72
James Ireland,09/08/2021,73,Music,0.73
James Ireland,10/08/2021,74,Music,0.74
James Ireland,11/08/2021,75,Music,0.75
James Ireland,12/08/2021,76,Music,0.76
Julia Murphy,01/08/2021,66,Music,0.66
Julia Murphy,02/08/2021,67,Music,0.67
Julia Murphy,03/08/2021,68,Music,0.68
Julia Murphy,04/08/2021,69,Music,0.69
Julia Murphy,05/08/2021,70,Music,0.7
Julia Murphy,06/08/2021,71,Music,0.71
Julia Murphy,07/08/2021,72,Music,0.72
Julia Murphy,08/08/2021,73,Music,0.73
Julia Murphy,09/08/2021,74,Music,0.74
Julia Murphy,10/08/2021,75,Music,0.75
Julia Murphy,11/08/2021,76,Music,0.76
Julia Murphy,12/08/2021,77,Music,0.77
Isabella Havryk,01/08/2021,67,Music,0.67
Isabella Havryk,02/08/2021,68,Music,0.68
Isabella Havryk,03/08/2021,69,Music,0.69
Isabella Havryk,04/08/2021,70,Music,0.7
Isabella Havryk,05/08/2021,71,Music,0.71
Isabella Havryk,06/08/2021,72,Music,0.72
Isabella Havryk,07/08/2021,73,Music,0.73
Isabella Havryk,08/08/2021,74,Music,0.74
Isabella Havryk,09/08/2021,75,Music,0.75
Isabella Havryk,10/08/2021,76,Music,0.76
Isabella Havryk,11/08/2021,77,Music,0.77
Isabella Havryk,12/08/2021,78,Music,0.78
Stephanie Larcos,01/08/2021,68,Music,0.68
Stephanie Larcos,02/08/2021,69,Music,0.69
Stephanie Larcos,03/08/2021,70,Music,0.7
Stephanie Larcos,04/08/2021,71,Music,0.71
Stephanie Larcos,05/08/2021,72,Music,0.72
Stephanie Larcos,06/08/2021,73,Music,0.73
Stephanie Larcos,07/08/2021,74,Music,0.74
Stephanie Larcos,08/08/2021,75,Music,0.75
Stephanie Larcos,09/08/2021,76,Music,0.76
Stephanie Larcos,10/08/2021,77,Music,0.77
Stephanie Larcos,11/08/2021,78,Music,0.78
Stephanie Larcos,12/08/2021,79,Music,0.79
